,full_bandwidth_rms,bandpassed_rms,bandpassed_crest_factor,1500_to_max_rms,pitch_frequency,hps_sparsity,pitch_strength,pitch_frequency_lookback_1,hps_sparsity_lookback_1,pitch_strength_lookback_1,pitch_frequency_lookback_2,hps_sparsity_lookback_2,pitch_strength_lookback_2,pitch_frequency_lookback_3,hps_sparsity_lookback_3,pitch_strength_lookback_3,label
1400,0.038001686,0.028134464986532735,7.503383897293629,0.009228637793048826,118.00000000000001,0.7986551036799565,0.2723691239166406,78.0,0.8511681522244955,0.3345579355453588,156.0,0.8693645056297311,0.3968569520369952,146.0,0.8765650648575107,0.25834404308450803,1
1401,0.032024227,0.02425099096557678,6.754532636285987,0.005676309550803176,110.0,0.73622136330569,0.2472512928763421,118.00000000000001,0.7986551036799565,0.2723691239166406,78.0,0.8511681522244955,0.3345579355453588,156.0,0.8693645056297311,0.3968569520369952,1
1402,0.0380613,0.03084382500367451,7.736496804644686,0.00872184032340822,110.0,0.9594883856281912,0.8650448007089128,110.0,0.73622136330569,0.2472512928763421,118.00000000000001,0.7986551036799565,0.2723691239166406,78.0,0.8511681522244955,0.3345579355453588,1
1403,0.04403316,0.033585321415558984,7.161713882214116,0.011886941320076486,98.0,0.8623076574136872,0.5298006486687108,110.0,0.9594883856281912,0.8650448007089128,110.0,0.73622136330569,0.2472512928763421,118.00000000000001,0.7986551036799565,0.2723691239166406,1
1404,0.0367718,0.026659294874918214,8.532292654366609,0.010216200499159745,110.0,0.8257942711668251,0.3075678647529949,98.0,0.8623076574136872,0.5298006486687108,110.0,0.9594883856281912,0.8650448007089128,110.0,0.73622136330569,0.2472512928763421,0
1405,0.026217973,0.017352031980017415,7.083358485174535,0.006085902683227036,110.0,0.7120076391162784,0.17923635393791967,110.0,0.8257942711668251,0.3075678647529949,98.0,0.8623076574136872,0.5298006486687108,110.0,0.9594883856281912,0.8650448007089128,0
1406,0.030863555,0.022386407089258185,10.281844107513104,0.008720138498089496,110.0,0.8074203815787641,0.46061525027616385,110.0,0.7120076391162784,0.17923635393791967,110.0,0.8257942711668251,0.3075678647529949,98.0,0.8623076574136872,0.5298006486687108,0
1407,0.041297425,0.031241754168279897,7.43954053766048,0.012824813076121253,98.0,0.8578868741600295,0.5670784013143552,110.0,0.8074203815787641,0.46061525027616385,110.0,0.7120076391162784,0.17923635393791967,110.0,0.8257942711668251,0.3075678647529949,0
1408,0.044418875,0.03421891481179294,7.51838738396442,0.01338358736988197,110.0,0.9005478761600221,0.3552402594550494,98.0,0.8578868741600295,0.5670784013143552,110.0,0.8074203815787641,0.46061525027616385,110.0,0.7120076391162784,0.17923635393791967,0
1409,0.04255228,0.03495534570764188,7.475925138991007,0.014479102028820823,110.0,0.8484926142691296,0.5030860444635504,110.0,0.9005478761600221,0.3552402594550494,98.0,0.8578868741600295,0.5670784013143552,110.0,0.8074203815787641,0.46061525027616385,0
1410,0.042870384,0.03629400532591163,6.734172226336077,0.015074564455166401,110.0,0.957242419423637,0.6533569482942256,110.0,0.8484926142691296,0.5030860444635504,110.0,0.9005478761600221,0.3552402594550494,98.0,0.8578868741600295,0.5670784013143552,0
1411,0.053932432,0.04049256214490559,7.5944029326352585,0.013852884687201472,110.0,0.7766283343744024,0.40295106875821274,110.0,0.957242419423637,0.6533569482942256,110.0,0.8484926142691296,0.5030860444635504,110.0,0.9005478761600221,0.3552402594550494,0
1412,0.053780474,0.03985118258574747,7.733444327440595,0.013316681463104767,110.0,0.8195307463580633,0.347187470612531,110.0,0.7766283343744024,0.40295106875821274,110.0,0.957242419423637,0.6533569482942256,110.0,0.8484926142691296,0.5030860444635504,0
